Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1427,Conor Hourihane\fcab00a0,ie IRL,MF,Aston Villa,eng Premier League,29,1991,4,225,56,6.6,2.5,3,70,,1,16,11,1.50,4,2,+2,+0.80,+0.60,3.9,2.2,+1.8,+0.71,+0.76,Matches
1428,Lukáš Hrádecký\ad3389d5,fi FIN,GK,Leverkusen,de Bundesliga,30,1989,29,2565,88,83.8,28.5,29,88,28,0,,0,1.66,48,29,+19,+0.67,+1.58,38.8,31.3,+7.4,+0.26,+0.37,Matches
1429,Ajdin Hrustic\1f2d714c,au AUS,MFFW,Eint Frankfurt,de Bundesliga,24,1996,11,272,25,8.9,3.0,1,74,0,10,20,16,2.09,8,0,+8,+2.65,+2.39,6.5,2.5,+4.0,+1.34,+1.22,Matches
1430,Florian Hübner\e87ad81a,de GER,DF,Union Berlin,de Bundesliga,29,1991,6,525,88,17.2,5.8,6,88,5,0,,16,1.83,8,4,+4,+0.69,+0.58,9.8,6.8,+3.0,+0.52,+0.47,Matches
1431,Callum Hudson-Odoi\15f3ec41,eng ENG,FWDF,Chelsea,eng Premier League,19,2000,23,1059,46,31.0,11.8,10,73,,13,26,10,1.87,22,5,+17,+1.44,+1.25,21.7,6.3,+15.3,+1.30,+0.70,Matches
1432,Niall Huggins\6d646ff7,wls WAL,DF,Leeds United,eng Premier League,19,2000,1,38,38,1.1,0.4,0,,,1,38,8,0.00,2,0,+2,+4.74,+4.58,0.4,0.2,+0.3,+0.62,+0.77,Matches
1433,Liam Hughes\54ae11f8,nir NIR,GK,Liverpool,eng Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1434,Mats Hummels\05d548d8,de GER,DF,Dortmund,de Bundesliga,31,1988,33,2813,85,91.9,31.3,32,87,27,1,28,0,1.85,67,45,+22,+0.70,-1.85,64.3,37.3,+27.0,+0.86,+0.41,Matches
1435,Adrien Hunou\d14229f3,fr FRA,FWMF,Rennes,fr Ligue 1,26,1994,20,589,29,17.2,6.5,5,62,,15,19,13,1.35,11,5,+6,+0.92,+0.73,12.3,5.4,+6.8,+1.05,+0.95,Matches
1436,Klaas-Jan Huntelaar\5042e5c2,nl NED,FW,Schalke 04,de Bundesliga,36,1983,9,588,65,19.2,6.5,7,80,2,2,13,0,0.78,7,15,-8,-1.22,+0.71,6.0,9.8,-3.9,-0.59,+0.76,Matches
1437,Elseid Hysaj\2f3452eb,al ALB,DF,Napoli,it Serie A,26,1994,24,1768,74,51.7,19.6,20,84,13,4,23,8,2.21,48,18,+30,+1.53,+0.71,33.7,21.1,+12.6,+0.64,-0.10,Matches
1438,Pierre Højbjerg\8b04d6c1,dk DEN,MF,Tottenham,eng Premier League,24,1995,38,3420,90,100.0,38.0,38,90,,0,,0,1.63,68,45,+23,+0.61,,54.5,49.5,+5.0,+0.13,,Matches
1439,Simone Iacoponi\63071a3f,it ITA,DF,Parma,it Serie A,33,1987,16,1193,75,34.9,13.3,13,86,11,3,23,6,0.63,14,26,-12,-0.91,+0.39,14.2,18.2,-4.0,-0.30,+0.40,Matches
1440,Iago\054849d2,br BRA,DF,Augsburg,de Bundesliga,23,1997,18,1560,87,51.0,17.3,18,87,14,0,,1,1.22,21,24,-3,-0.17,+0.73,19.7,26.5,-6.8,-0.39,+0.37,Matches
1441,Roger Ibanez\82efe6fa,br BRA,DF,Roma,it Serie A,21,1998,30,2398,80,70.1,26.6,28,84,22,2,28,1,1.77,48,39,+9,+0.34,+0.25,50.4,34.5,+15.9,+0.60,+0.45,Matches
1442,Vedad Ibišević\c3fd9887,ba BIH,FW,Schalke 04,de Bundesliga,35,1984,4,156,39,5.1,1.7,1,56,0,3,33,4,0.50,2,3,-1,-0.58,+1.28,1.4,4.0,-2.6,-1.49,-0.30,Matches
1443,Vicente Iborra\ad1ffcfd,es ESP,MF,Villarreal,es La Liga,32,1988,13,928,71,27.1,10.3,10,84,8,3,31,0,1.69,15,5,+10,+0.97,+0.75,15.2,8.5,+6.6,+0.64,+0.36,Matches
1444,Didier Ibrahim Ndong\885b7aa7,ga GAB,MF,Dijon,fr Ligue 1,26,1994,29,2610,90,76.3,29.0,29,90,,0,,0,0.48,20,50,-30,-1.03,+0.97,23.9,57.4,-33.5,-1.16,-0.01,Matches
1445,Zlatan Ibrahimović\4cde5509,se SWE,FW,Milan,it Serie A,38,1981,19,1493,79,43.7,16.6,18,83,12,1,6,0,2.21,31,21,+10,+0.60,-0.47,34.3,23.4,+10.9,+0.66,-0.02,Matches
1446,Frederik Ibsen\95827107,dk DEN,DF,West Ham,eng Premier League,20,1999,0,,,,,0,,,0,,11,,,,,,,,,,,,Matches
1447,Mauro Icardi\43b78598,ar ARG,FW,Paris S-G,fr Ligue 1,27,1993,20,1079,54,31.5,12.0,11,84,,9,17,1,2.35,32,12,+20,+1.67,+0.21,28.8,12.1,+16.7,+1.39,+0.30,Matches
1448,Hubert Idasiak\1b70f53a,pl POL,GK,Napoli,it Serie A,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1449,Oussama Idrissi\34caa4b3,ma MAR,FWMF,Sevilla,es La Liga,24,1996,3,27,9,0.8,0.3,0,,0,3,9,10,2.00,2,0,+2,+6.67,+6.19,0.8,0.5,+0.3,+1.05,+0.63,Matches
1450,Blendi Idrizi\58450270,xk KVX,MF,Schalke 04,de Bundesliga,22,1998,3,238,79,7.8,2.6,3,79,0,0,,0,1.00,5,6,-1,-0.38,+1.54,4.2,5.9,-1.7,-0.65,+0.60,Matches
1451,Odion Ighalo\03622183,ng NGA,FW,Manchester Utd,eng Premier League,31,1989,1,10,10,0.3,0.1,0,,,1,10,1,0.00,0,1,-1,-9.00,-9.79,0.0,0.1,0.0,-0.31,-0.79,Matches
1452,Iglesias\974322dc,es ESP,DFMF,Getafe,es La Liga,22,1998,10,605,61,17.7,6.7,7,82,5,3,9,7,1.20,4,8,-4,-0.60,-0.24,6.5,5.9,+0.6,+0.09,+0.36,Matches
1453,Borja Iglesias\75645f0e,es ESP,FW,Betis,es La Liga,27,1993,28,1411,50,41.3,15.7,15,74,3,13,24,7,1.57,24,11,+13,+0.83,+1.41,21.7,15.1,+6.6,+0.42,+0.70,Matches
1454,Igor\a4e85758,br BRA,DF,Fiorentina,it Serie A,22,1998,21,1168,56,34.2,13.0,13,80,9,8,15,11,1.19,10,19,-9,-0.69,-0.57,13.1,14.1,-1.0,-0.08,+0.28,Matches
1455,Kelechi Iheanacho\c92e1a31,ng NGA,FW,Leicester City,eng Premier League,23,1996,25,1459,58,42.7,16.2,16,83,,9,15,13,1.48,30,23,+7,+0.43,-0.07,24.2,18.8,+5.4,+0.33,+0.20,Matches
1456,Jonathan Ikone\42eaa028,fr FRA,MFFW,Lille,fr Ligue 1,22,1998,37,2177,59,63.7,24.2,26,75,,11,21,0,2.24,36,19,+17,+0.70,-1.03,28.3,18.2,+10.1,+0.42,-0.55,Matches
1457,Yun Il-lok\23bf644d,kr KOR,MFFW,Montpellier,fr Ligue 1,28,1992,12,312,26,9.1,3.5,3,60,,9,15,18,1.33,6,5,+1,+0.29,+0.38,4.5,6.9,-2.4,-0.69,-0.24,Matches
1458,Ilaix\f4c69aa6,es ESP,MF,Barcelona,es La Liga,17,2003,14,542,39,15.8,6.0,4,68,0,10,27,3,2.21,12,6,+6,+1.00,-0.29,10.2,4.9,+5.3,+0.88,-0.18,Matches
1459,Ivan Ilić\bb376bed,rs SRB,MF,Hellas Verona,it Serie A,19,2001,29,1835,63,53.7,20.4,19,80,11,10,32,9,1.00,22,28,-6,-0.29,-0.52,20.9,27.2,-6.3,-0.31,-0.28,Matches
1460,Josip Iličić\68252d6d,si SVN,FWMF,Atalanta,it Serie A,32,1988,28,1526,55,44.6,17.0,17,69,2,11,33,5,2.04,38,17,+21,+1.24,+0.19,34.9,15.6,+19.3,+1.14,+0.40,Matches
1461,Matei Ilie\6ccfb640,ro ROU,DF,Hellas Verona,it Serie A,17,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1462,Julián Illanes\f5093a8e,ar ARG,DF,Fiorentina,it Serie A,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1463,Asier Illarramendi\5ce0b5ba,es ESP,MF,Real Sociedad,es La Liga,30,1990,6,337,56,9.9,3.7,6,56,0,0,,6,2.17,8,2,+6,+1.60,+1.16,5.9,1.2,+4.7,+1.26,+0.70,Matches
1464,Tiago Ilori\a64b4786,pt POR,DF,Lorient,fr Ligue 1,27,1993,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
1465,Stefan Ilsanker\8494acc4,at AUT,MFDF,Eint Frankfurt,de Bundesliga,31,1989,27,1578,58,51.6,17.5,17,84,11,10,16,7,1.74,32,30,+2,+0.11,-0.74,27.8,29.9,-2.2,-0.12,-0.72,Matches
1466,Ciro Immobile\4431aed2,it ITA,FW,Lazio,it Serie A,30,1990,35,2849,81,83.3,31.7,34,83,16,1,35,0,1.91,55,45,+10,+0.32,+0.95,51.2,37.9,+13.3,+0.42,+0.62,Matches
1467,Riccardo Improta\f6dfa5b8,it ITA,MFDF,Benevento,it Serie A,26,1993,34,2335,69,68.3,25.9,23,85,15,11,34,1,0.91,26,50,-24,-0.93,-0.01,30.2,43.4,-13.2,-0.51,+0.43,Matches
1468,Iñaki\036336ce,es ESP,GK,Osasuna,es La Liga,23,1997,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
1469,Roberto Inglese\6c1f7328,it ITA,FW,Parma,it Serie A,28,1991,14,576,41,16.8,6.4,6,65,1,8,24,2,0.43,4,15,-11,-1.72,-0.67,4.1,10.7,-6.7,-1.04,-0.58,Matches
1470,Danny Ings\07802f7f,eng ENG,FW,Southampton,eng Premier League,28,1992,29,2173,75,63.5,24.1,26,79,,3,41,0,1.28,33,40,-7,-0.29,+0.72,27.3,30.3,-3.1,-0.13,+0.50,Matches
1471,Marcus Ingvartsen\271b8617,dk DEN,MFFW,Union Berlin,de Bundesliga,24,1996,30,1963,65,64.2,21.8,24,76,9,6,25,0,1.33,30,28,+2,+0.09,-0.32,27.8,26.5,+1.2,+0.06,-0.21,Matches
1472,Ryan Inniss\600ae8cb,eng ENG,DF,Crystal Palace,eng Premier League,25,1995,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1473,Garissone Innocent\3e6f30a9,ht HAI,GK,Paris S-G,fr Ligue 1,20,2000,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1474,Nassim Innocenti\b7b89a7b,fr FRA,DF,Lille,fr Ligue 1,18,2002,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
1475,Lorenzo Insigne\2f557579,it ITA,FW,Napoli,it Serie A,29,1991,35,2865,82,83.8,31.8,33,85,21,2,38,0,2.11,75,30,+45,+1.41,+1.41,58.2,33.4,+24.8,+0.78,+0.57,Matches
1476,Roberto Insigne\8faf7b3c,it ITA,MFFW,Benevento,it Serie A,26,1994,30,1599,53,46.8,17.8,17,69,2,13,32,7,0.77,20,40,-20,-1.13,-0.38,22.4,31.3,-8.9,-0.50,+0.27,Matches
1477,Pablo Insua\4b5e7e90,es ESP,DF,Huesca,es La Liga,26,1993,20,1587,79,46.4,17.6,17,87,13,3,36,9,0.95,17,25,-8,-0.45,+0.09,18.5,22.3,-3.8,-0.22,+0.03,Matches
1478,Takashi Inui\61bd33d0,jp JPN,MFFW,Eibar,es La Liga,32,1988,28,1819,65,53.2,20.2,22,75,8,6,27,10,0.82,15,25,-10,-0.49,+0.24,21.5,24.4,-2.9,-0.14,+0.01,Matches
1479,Artur Ioniță\cedb3e36,md MDA,MF,Benevento,it Serie A,29,1990,36,2835,79,82.9,31.5,34,81,20,2,34,0,0.86,34,64,-30,-0.95,-0.18,33.4,55.6,-22.2,-0.71,-0.36,Matches
1480,Tim Iroegbunam\84c5ceea,,DF,West Brom,eng Premier League,,,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1481,Alexander Isak\8e92be30,se SWE,FW,Real Sociedad,es La Liga,20,1999,34,2340,69,68.4,26.0,30,75,5,4,26,4,1.59,39,22,+17,+0.65,+0.32,40.3,23.1,+17.2,+0.66,+0.12,Matches
1482,Isco\a0b4bb3e,es ESP,MFFW,Real Madrid,es La Liga,28,1992,25,908,36,26.5,10.1,8,66,1,17,22,9,2.24,16,10,+6,+0.59,-0.59,15.8,13.0,+2.8,+0.28,-0.53,Matches
1483,Ardian Ismajli\6b635f5c,al ALB,DF,Spezia,it Serie A,23,1996,17,1297,76,37.9,14.4,14,88,12,3,21,12,1.29,21,27,-6,-0.42,+0.18,16.7,27.2,-10.5,-0.73,-0.21,Matches
1484,Franco Israel\1f994616,uy URU,GK,Juventus,it Serie A,20,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1485,Gian-Luca Itter\e6c15f6e,de GER,DF,Freiburg,de Bundesliga,21,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1486,Branislav Ivanović\85f8571a,rs SRB,DF,West Brom,eng Premier League,36,1984,13,767,59,22.4,8.5,8,85,,5,17,7,0.92,4,19,-15,-1.76,-0.88,6.4,15.2,-8.9,-1.04,-0.19,Matches
1487,Alex Iwobi\6ca5ec4b,ng NGA,FWDF,Everton,eng Premier League,24,1996,30,1542,51,45.1,17.1,17,75,,13,20,5,1.53,24,21,+3,+0.18,+0.37,22.3,26.5,-4.2,-0.25,-0.22,Matches
1488,Jairo Izquierdo\2ceb58ab,es ESP,MFDF,Cádiz,es La Liga,26,1993,30,1277,43,37.3,14.2,11,74,5,19,24,3,1.00,10,28,-18,-1.27,-1.10,10.3,25.6,-15.3,-1.08,-0.84,Matches
1489,José Izquierdo\ca2bc3df,co COL,DF,Brighton,eng Premier League,28,1992,1,9,9,0.3,0.1,0,,,1,9,9,0.00,0,0,0,0.00,+0.16,0.1,0.0,+0.1,+0.60,+0.23,Matches
1490,Armando Izzo\89976232,it ITA,DF,Torino,it Serie A,28,1992,25,2004,80,58.6,22.3,24,82,16,1,45,5,1.16,28,29,-1,-0.04,+1.10,28.7,31.6,-2.8,-0.13,+0.25,Matches
1491,Phil Jagielka\3233eefd,eng ENG,DF,Sheffield Utd,eng Premier League,37,1982,10,526,53,15.4,5.8,6,77,,4,17,21,1.20,4,12,-8,-1.37,-0.28,4.9,10.6,-5.7,-0.98,-0.19,Matches
1492,Alireza Jahanbakhsh\08452314,ir IRN,FWMF,Brighton,eng Premier League,26,1993,21,528,25,15.4,5.9,6,58,,15,12,6,0.76,4,9,-5,-0.85,-0.82,9.1,7.9,+1.2,+0.21,-0.18,Matches
1493,Mato Jajalo\8c65eb5f,ba BIH,MF,Udinese,it Serie A,32,1988,1,34,34,1.0,0.4,0,,0,1,34,0,3.00,1,1,0,0.00,+0.43,0.1,0.9,-0.8,-2.20,-1.97,Matches
1494,Ismail Jakobs\a0415710,de GER,DFMF,Köln,de Bundesliga,20,1999,23,1726,75,56.4,19.2,18,87,12,5,32,1,0.87,20,36,-16,-0.83,-0.36,21.5,28.7,-7.2,-0.38,+0.23,Matches
1495,Daniel James\c931d9f9,wls WAL,FW,Manchester Utd,eng Premier League,22,1997,15,910,61,26.6,10.1,11,76,,4,17,12,2.13,22,7,+15,+1.48,+0.98,19.6,9.1,+10.6,+1.05,+0.78,Matches
1496,Reece James\1265a93a,eng ENG,DF,Chelsea,eng Premier League,20,1999,32,2373,74,69.4,26.4,25,90,,7,18,3,1.75,38,29,+9,+0.34,-0.78,44.9,24.3,+20.5,+0.78,-0.13,Matches
1497,Charly Jan\a7109d76,fr FRA,GK,Nantes,fr Ligue 1,21,1999,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1498,Alexandre Jankewitz\7c39363f,ch SUI,MF,Southampton,eng Premier League,18,2001,2,3,2,0.1,0.0,1,1,,1,2,10,0.00,0,0,0,0.00,+0.55,0.1,0.0,0.0,+0.96,+1.28,Matches
1499,Saidy Janko\689c9cf4,gm GAM,DF,Valladolid,es La Liga,24,1995,19,1220,64,35.7,13.6,14,79,5,5,23,3,0.89,12,16,-4,-0.30,+0.48,14.1,17.3,-3.2,-0.24,+0.23,Matches
1500,Jakub Jankto\1ea5f91c,cz CZE,MF,Sampdoria,it Serie A,24,1996,35,2409,69,70.4,26.8,29,78,11,6,24,1,1.29,38,39,-1,-0.04,+0.05,33.0,39.9,-7.0,-0.26,+0.07,Matches
1501,Laurent Jans\0fbb73c2,lu LUX,DFMF,Metz,fr Ligue 1,27,1992,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
1502,Tony Jantschke\34b54da7,de GER,DF,M'Gladbach,de Bundesliga,30,1990,8,269,34,8.8,3.0,3,78,2,5,7,23,2.38,7,6,+1,+0.33,+0.11,6.7,3.8,+3.0,+0.99,+0.75,Matches
1503,Adnan Januzaj\4737cebe,be BEL,FWMF,Real Sociedad,es La Liga,25,1995,27,1014,38,29.6,11.3,12,64,0,15,16,5,1.70,24,10,+14,+1.24,+0.98,23.1,6.9,+16.2,+1.44,+1.15,Matches
1504,Rune Jarstein\27d2618c,no NOR,GK,Hertha BSC,de Bundesliga,35,1984,8,720,90,23.5,8.0,8,90,8,0,,18,0.88,7,13,-6,-0.75,-0.56,9.6,11.3,-1.8,-0.22,-0.11,Matches
1505,Jason\9038c2a1,es ESP,MFDF,Valencia,es La Liga,26,1994,17,441,26,12.9,4.9,4,69,1,13,13,16,0.76,6,7,-1,-0.20,-0.14,6.8,11.3,-4.5,-0.92,-0.75,Matches
1506,Sylvester Jasper\a9f04944,bg BUL,FW,Fulham,eng Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1507,Luis Javier Suárez\eeba07f8,co COL,FWMF,Granada,es La Liga,22,1997,27,1666,62,48.7,18.5,18,79,7,9,28,0,1.15,26,28,-2,-0.11,+0.71,21.7,24.8,-3.1,-0.17,+0.40,Matches
1508,Corentin Jean\7d9b37bf,fr FRA,FWMF,Lens,fr Ligue 1,25,1995,23,580,25,17.0,6.4,6,53,,17,16,11,1.48,10,11,-1,-0.16,-0.22,9.1,8.4,+0.7,+0.11,-0.14,Matches
1509,Daniel Jebbison\03edb878,eng ENG,FW,Sheffield Utd,eng Premier League,17,2003,4,284,71,8.3,3.2,3,86,,1,26,0,1.50,2,2,0,0.00,+1.23,3.3,4.4,-1.2,-0.38,+0.48,Matches
1510,Tin Jedvaj\f820504e,hr CRO,DF,Leverkusen,de Bundesliga,24,1995,3,152,51,5.0,1.7,2,68,1,1,17,22,1.67,1,0,+1,+0.59,+0.19,1.3,0.6,+0.6,+0.37,+0.17,Matches
1511,Jack Jenkins\3d46127c,eng ENG,MF,Leeds United,eng Premier League,18,2002,0,,,,,0,,,0,,18,,,,,,,,,,,,Matches
1512,Teddy Jenks\a96ba40b,eng ENG,MF,Brighton,eng Premier League,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
1513,Fredrik Jensen\3eeb80e0,fi FIN,FWMF,Augsburg,de Bundesliga,22,1997,13,377,29,12.3,4.2,1,53,0,12,27,1,0.77,5,6,-1,-0.24,+0.33,5.8,7.0,-1.2,-0.29,+0.32,Matches
1514,Jesé\4a537185,es ESP,FW,Paris S-G,fr Ligue 1,27,1993,2,24,12,0.7,0.3,0,,,2,12,2,1.50,1,0,+1,+3.75,+2.24,0.1,0.1,0.0,-0.01,-1.20,Matches
1515,Gabriel Jesus\b66315ae,br BRA,FW,Manchester City,eng Premier League,23,1997,29,2063,71,60.3,22.9,22,86,,7,25,1,2.28,54,17,+37,+1.61,+0.69,46.8,16.1,+30.7,+1.34,+0.59,Matches
1516,Juan Jesus\79083382,br BRA,DF,Roma,it Serie A,29,1991,5,157,31,4.6,1.7,0,,0,5,31,21,1.60,5,3,+2,+1.15,+0.93,2.7,2.4,+0.2,+0.14,-0.33,Matches
1517,Raúl Jiménez\b561db50,mx MEX,FW,Wolves,eng Premier League,29,1991,10,823,82,24.1,9.1,10,82,,0,,0,1.70,9,10,-1,-0.11,+0.41,8.8,10.7,-1.9,-0.21,-0.06,Matches
1518,Joaquín\4c5b14d2,es ESP,FWMF,Betis,es La Liga,39,1981,27,1291,48,37.7,14.3,16,66,1,11,21,9,1.70,24,18,+6,+0.42,+0.67,16.0,19.2,-3.3,-0.23,-0.39,Matches
1519,John Joe\fd01216a,ie IRL,MFDF,Getafe,es La Liga,16,2003,6,65,11,1.9,0.7,0,,0,6,11,8,0.17,0,0,0,0.00,+0.40,0.4,0.8,-0.5,-0.66,-0.47,Matches
1520,Joelinton\c17bfb65,br BRA,FWMF,Newcastle Utd,eng Premier League,23,1996,31,1983,64,58.0,22.0,23,79,,8,21,6,1.16,27,36,-9,-0.41,+0.03,23.6,29.4,-5.8,-0.26,+0.19,Matches
1521,Stefan Johansen\a48da055,no NOR,MF,Fulham,eng Premier League,29,1991,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1522,Marco John\d9e196bf,de GER,DF,Hoffenheim,de Bundesliga,18,2002,14,997,71,32.6,11.1,12,79,8,2,26,8,1.36,19,19,0,0.00,+0.09,18.7,16.4,+2.3,+0.21,+0.37,Matches
1523,Nile John\376d4a41,eng ENG,MF,Tottenham,eng Premier League,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1524,Marcel Johnen\242f5ba3,de GER,GK,Leverkusen,de Bundesliga,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1525,Ben Johnson\9319781b,eng ENG,DF,West Ham,eng Premier League,20,2000,14,523,37,15.3,5.8,5,82,,9,12,19,1.79,10,10,0,0.00,-0.47,7.9,7.6,+0.3,+0.05,-0.12,Matches
1526,Sam Johnstone\9e5708be,eng ENG,GK,West Brom,eng Premier League,27,1993,37,3330,90,97.4,37.0,37,90,,0,,0,0.62,32,74,-42,-1.14,-2.14,31.5,65.5,-34.0,-0.92,-0.94,Matches
1527,Curtis Jones\4fb9c88f,eng ENG,MF,Liverpool,eng Premier League,19,2001,24,1179,49,34.5,13.1,13,75,,11,18,12,1.75,23,13,+10,+0.76,+0.12,24.2,15.5,+8.7,+0.66,-0.08,Matches
1528,Frenkie de Jong\1bacc518,nl NED,MFDF,Barcelona,es La Liga,23,1997,37,3154,85,92.2,35.0,35,87,29,2,63,0,2.14,78,35,+43,+1.23,-0.13,72.6,36.4,+36.3,+1.03,0.00,Matches
1529,Luuk de Jong\abb3bb95,nl NED,FW,Sevilla,es La Liga,29,1990,34,1268,37,37.1,14.1,14,68,1,20,16,4,1.91,18,13,+5,+0.35,-0.27,17.2,13.0,+4.3,+0.30,-0.19,Matches
1530,Jony\244f57b9,es ESP,MFFW,Osasuna,es La Liga,29,1991,22,871,40,25.5,9.7,9,63,1,13,23,4,0.91,8,11,-3,-0.31,-0.03,9.6,15.1,-5.5,-0.57,-0.28,Matches
1531,Joan Jordán\2a0c8ba4,es ESP,MF,Sevilla,es La Liga,26,1994,35,2406,69,70.4,26.7,28,79,8,7,29,0,2.11,37,22,+15,+0.56,+0.12,32.8,25.0,+7.8,+0.29,-0.43,Matches
1532,Filip Jörgensen\0107757e,dk DEN,GK,Villarreal,es La Liga,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1533,Jorginho\45db685d,it ITA,MF,Chelsea,eng Premier League,28,1991,28,2010,72,58.8,22.3,23,83,,5,22,10,1.96,34,17,+17,+0.76,+0.44,38.7,17.1,+21.5,+0.96,+0.35,Matches
1534,Josan\5b28b2f6,es ESP,MFDF,Elche,es La Liga,30,1989,33,1926,58,56.3,21.4,24,72,7,9,21,3,1.00,17,28,-11,-0.51,+0.09,17.2,36.4,-19.2,-0.90,-0.38,Matches
1535,Willian José\d87e2cae,br BRA,FW,Wolves,eng Premier League,28,1991,17,1110,65,32.5,12.3,12,80,,5,31,2,1.29,12,13,-1,-0.08,+0.50,13.2,12.8,+0.4,+0.03,+0.28,Matches
1536,Willian José\d87e2cae,br BRA,FW,Real Sociedad,es La Liga,28,1991,13,689,53,20.1,7.7,8,77,4,5,15,4,1.62,12,9,+3,+0.39,-0.20,13.8,8.5,+5.3,+0.69,+0.08,Matches
1537,Joselu\6265208f,es ESP,FW,Alavés,es La Liga,30,1990,37,3026,82,88.5,33.6,34,87,20,3,25,0,1.03,32,50,-18,-0.54,+0.15,38.2,43.7,-5.5,-0.16,+0.49,Matches
1538,Josema\ed3f5f4c,es ESP,DF,Elche,es La Liga,24,1996,29,1966,68,57.5,21.8,21,83,15,8,29,8,0.97,19,35,-16,-0.73,-0.42,15.8,34.9,-19.1,-0.87,-0.33,Matches
1539,Jota\2b65fe46,pt POR,MFFW,Valladolid,es La Liga,21,1999,17,668,39,19.5,7.4,7,64,0,10,22,9,1.06,7,13,-6,-0.81,-0.25,6.4,11.1,-4.7,-0.63,-0.30,Matches
1540,Jota\9f351459,es ESP,MF,Alavés,es La Liga,29,1991,23,1398,61,40.9,15.5,18,75,5,5,10,7,1.13,12,18,-6,-0.39,+0.28,16.1,19.4,-3.3,-0.21,+0.02,Matches
1541,Diogo Jota\178ae8f8,pt POR,FW,Liverpool,eng Premier League,23,1996,19,1112,59,32.5,12.4,12,82,,7,18,0,2.00,24,15,+9,+0.73,+0.07,25.5,18.2,+7.3,+0.59,-0.19,Matches
1542,Diogo Jota\178ae8f8,pt POR,FWMF,Wolves,eng Premier League,23,1996,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
1543,Vukašin Jovanović\0eb03d5b,rs SRB,DF,Bordeaux,fr Ligue 1,24,1996,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
1544,Stevan Jovetić\f36c432f,me MNE,FWMF,Monaco,fr Ligue 1,30,1989,29,802,28,23.5,8.9,6,58,,23,20,3,2.28,25,10,+15,+1.68,+1.03,19.4,8.7,+10.7,+1.20,+0.40,Matches
1545,Luka Jović\4d8cd038,rs SRB,FWMF,Real Madrid,es La Liga,22,1997,4,149,37,4.4,1.7,2,64,0,2,11,8,1.50,2,2,0,0.00,-1.07,4.0,1.4,+2.6,+1.59,+0.97,Matches
1546,Luka Jović\4d8cd038,rs SRB,FWMF,Eint Frankfurt,de Bundesliga,22,1997,18,894,50,29.2,9.9,8,83,4,10,23,1,1.89,26,15,+11,+1.11,+0.90,16.2,13.3,+2.9,+0.29,+0.09,Matches
1547,Juanmi\84399660,es ESP,FWMF,Betis,es La Liga,27,1993,16,604,38,17.7,6.7,5,66,0,11,25,14,1.56,11,14,-3,-0.45,-0.54,11.0,6.4,+4.6,+0.69,+0.82,Matches
1548,David Juncà\de7d40d6,es ESP,DF,Celta Vigo,es La Liga,26,1993,0,,,0.0,0.0,0,,0,0,,19,1.00,0,0,0,,,,,,,,Matches
1549,Andreas Jungdal\66c6680a,dk DEN,GK,Milan,it Serie A,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1550,Hamed Junior Traorè\570bb4b9,ci CIV,FWMF,Sassuolo,it Serie A,20,2000,35,1789,51,52.3,19.9,20,73,5,15,22,2,1.57,28,36,-8,-0.40,-1.29,30.1,32.7,-2.6,-0.13,-0.51,Matches
1551,Vinicius Júnior\7111d552,br BRA,FW,Real Madrid,es La Liga,20,2000,35,1969,56,57.6,21.9,22,75,7,13,24,2,2.20,35,17,+18,+0.82,-0.48,35.6,21.9,+13.7,+0.63,-0.09,Matches
1552,James Justin\fb614c44,eng ENG,DF,Leicester City,eng Premier League,22,1998,23,2070,90,60.5,23.0,23,90,,0,,0,1.87,39,25,+14,+0.61,+0.34,33.2,26.6,+6.6,+0.29,+0.17,Matches
